anio,mes,dia,hora(utc),altura(mm)
2016,11,22,7,458 
2016,11,22,8,429 
2016,11,22,9,492 
2016,11,22,10,639 
2016,11,22,11,NaN 
2016,11,22,12,1022 
2016,11,22,13,1192 
2016,11,22,14,1304 
2016,11,22,15,1328 
2016,11,22,16,1260 
2016,11,22,17,1108 
2016,11,22,18,894 
2016,11,22,19,659 
2016,11,22,20,455 
2016,11,22,21,335 
2016,11,22,22,324 
2016,11,22,23,NaN 
2016,11,23,0,549 
2016,11,23,1,716 
2016,11,23,2,867 
2016,11,23,3,967 
2016,11,23,4,996 
2016,11,23,5,945 
2016,11,23,6,828 
2016,11,23,7,679 
2016,11,23,8,548 
2016,11,23,9,482 
2016,11,23,10,513 
2016,11,23,11,NaN 
2016,11,23,12,813 
2016,11,23,13,1005 
2016,11,23,14,1175 
2016,11,23,15,1280 
2016,11,23,16,1289 
2016,11,23,17,1194 
2016,11,23,18,1007 
2016,11,23,19,761 
2016,11,23,20,506 
2016,11,23,21,300 
2016,11,23,22,202 
2016,11,23,23,NaN 
2016,11,24,0,379 
2016,11,24,1,589 
2016,11,24,2,816 
2016,11,24,3,1013 
2016,11,24,4,1139 
2016,11,24,5,1167 
2016,11,24,6,1090 
2016,11,24,7,934 
2016,11,24,8,746 
2016,11,24,9,580 
2016,11,24,10,492 
2016,11,24,11,NaN 
2016,11,24,12,644 
2016,11,24,13,829 
2016,11,24,14,1025 
2016,11,24,15,1187 
2016,11,24,16,1270 
2016,11,24,17,1240 
2016,11,24,18,1096 
2016,11,24,19,862 
2016,11,24,20,584 
2016,11,24,21,320 
2016,11,24,22,137 
2016,11,24,23,NaN 
2016,11,25,0,198 
2016,11,25,1,420 
2016,11,25,2,695 
2016,11,25,3,968 
2016,11,25,4,1190 
2016,11,25,5,1313 
2016,11,25,6,1309 
2016,11,25,7,1184 
2016,11,25,8,978 
2016,11,25,9,753 
2016,11,25,10,568 
2016,11,25,11,NaN 
2016,11,25,12,529 
2016,11,25,13,681 
2016,11,25,14,879 
2016,11,25,15,1072 
2016,11,25,16,1212 
2016,11,25,17,1251 
2016,11,25,18,1162 
2016,11,25,19,956 
2016,11,25,20,676 
2016,11,25,21,379 
2016,11,25,22,131 
2016,11,25,23,NaN 
2016,11,26,0,37 
2016,11,26,1,232 
2016,11,26,2,526 
2016,11,26,3,852 
2016,11,26,4,1152 
2016,11,26,5,1370 
2016,11,26,6,1458 
2016,11,26,7,1397 
2016,11,26,8,1212 
2016,11,26,9,962 
2016,11,26,10,715 
2016,11,26,11,NaN 
2016,11,26,12,484 
2016,11,26,13,571 
2016,11,26,14,750 
2016,11,26,15,953 
2016,11,26,16,1129 
2016,11,26,17,1228 
2016,11,26,18,1201 
2016,11,26,19,1038 
2016,11,26,20,773 
2016,11,26,21,462 
2016,11,26,22,172 
2016,11,26,23,NaN 
2016,11,27,0,-74 
2016,11,27,1,59 
2016,11,27,2,336 
2016,11,27,3,687 
2016,11,27,4,1042 
2016,11,27,5,1343 
2016,11,27,6,1526 
2016,11,27,7,1550 
2016,11,27,8,1417 
2016,11,27,9,1177 
2016,11,27,10,899 
2016,11,27,11,NaN 
2016,11,27,12,516 
2016,11,27,13,517 
2016,11,27,14,647 
2016,11,27,15,841 
2016,11,27,16,1035 
2016,11,27,17,1177 
2016,11,27,18,1211 
2016,11,27,19,1103 
2016,11,27,20,866 
2016,11,27,21,557 
2016,11,27,22,243 
2016,11,27,23,NaN 
2016,11,28,0,-124 
2016,11,28,1,-68 
2016,11,28,2,158 
2016,11,28,3,500 
2016,11,28,4,886 
2016,11,28,5,1247 
2016,11,28,6,1516 
2016,11,28,7,1632 
2016,11,28,8,1573 
2016,11,28,9,1371 
2016,11,28,10,1093 
2016,11,28,11,NaN 
2016,11,28,12,608 
2016,11,28,13,526 
2016,11,28,14,585 
2016,11,28,15,746 
2016,11,28,16,940 
2016,11,28,17,1109 
2016,11,28,18,1195 
2016,11,28,19,1146 
2016,11,28,20,950 
2016,11,28,21,655 
2016,11,28,22,332 
2016,11,28,23,NaN 
2016,11,29,0,-125 
2016,11,29,1,-142 
2016,11,29,2,16 
2016,11,29,3,319 
2016,11,29,4,705 
2016,11,29,5,1103 
2016,11,29,6,1442 
2016,11,29,7,1646 
2016,11,29,8,1671 
2016,11,29,9,1529 
2016,11,29,10,1276 
2016,11,29,11,NaN 
2016,11,29,12,736 
2016,11,29,13,587 
2016,11,29,14,573 
2016,11,29,15,678 
2016,11,29,16,852 
2016,11,29,17,1031 
2016,11,29,18,1157 
2016,11,29,19,1168 
2016,11,29,20,1026 
2016,11,29,21,756 
2016,11,29,22,434 
2016,11,29,23,NaN 
2016,11,30,0,-89 
2016,11,30,1,-170 
2016,11,30,2,-82 
2016,11,30,3,163 
2016,11,30,4,520 
2016,11,30,5,928 
2016,11,30,6,1314 
2016,11,30,7,1598 
2016,11,30,8,1712 
2016,11,30,9,1642 
2016,11,30,10,1435 
2016,11,30,11,NaN 
2016,11,30,12,885 
2016,11,30,13,684 
2016,11,30,14,603 
2016,11,30,15,645 
2016,11,30,16,778 
2016,11,30,17,949 
2016,11,30,18,1100 
2016,11,30,19,1166 
2016,11,30,20,1090 
2016,11,30,21,864 
2016,11,30,22,552 
2016,11,30,23,NaN 
2016,12,1,0,-15 
2016,12,1,1,-155 
2016,12,1,2,-140 
2016,12,1,3,38 
2016,12,1,4,345 
2016,12,1,5,734 
2016,12,1,6,1141 
2016,12,1,7,1487 
2016,12,1,8,1691 
2016,12,1,9,1708 
2016,12,1,10,1562 
2016,12,1,11,NaN 
2016,12,1,12,1047 
2016,12,1,13,812 
2016,12,1,14,669 
2016,12,1,15,646 
2016,12,1,16,726 
2016,12,1,17,868 
2016,12,1,18,1023 
2016,12,1,19,1131 
2016,12,1,20,1127 
2016,12,1,21,970 
2016,12,1,22,692 
2016,12,1,23,NaN 
2016,12,2,0,103 
2016,12,2,1,-84 
2016,12,2,2,-143 
2016,12,2,3,-45 
2016,12,2,4,196 
2016,12,2,5,539 
2016,12,2,6,935 
2016,12,2,7,1316 
2016,12,2,8,1597 
2016,12,2,9,1711 
2016,12,2,10,1648 
2016,12,2,11,NaN 
2016,12,2,12,1208 
2016,12,2,13,961 
2016,12,2,14,771 
2016,12,2,15,680 
2016,12,2,16,696 
2016,12,2,17,792 
2016,12,2,18,929 
2016,12,2,19,1057 
2016,12,2,20,1115 
2016,12,2,21,1044 
2016,12,2,22,836 
2016,12,2,23,NaN 
2016,12,3,0,268 
2016,12,3,1,50 
2016,12,3,2,-72 
2016,12,3,3,-62 
2016,12,3,4,93 
2016,12,3,5,367 
2016,12,3,6,719 
2016,12,3,7,1097 
2016,12,3,8,1427 
2016,12,3,9,1632 
2016,12,3,10,1670 
2016,12,3,11,NaN 
2016,12,3,12,1354 
2016,12,3,13,1122 
2016,12,3,14,908 
2016,12,3,15,758 
2016,12,3,16,700 
2016,12,3,17,732 
2016,12,3,18,828 
2016,12,3,19,949 
2016,12,3,20,1044 
2016,12,3,21,1054 
2016,12,3,22,944 
2016,12,3,23,NaN 
2016,12,4,0,470 
2016,12,4,1,242 
2016,12,4,2,80 
2016,12,4,3,13 
2016,12,4,4,67 
2016,12,4,5,248 
2016,12,4,6,528 
2016,12,4,7,863 
2016,12,4,8,1199 
2016,12,4,9,1465 
2016,12,4,10,1602 
2016,12,4,11,NaN 
2016,12,4,12,1465 
2016,12,4,13,1273 
2016,12,4,14,1065 
2016,12,4,15,880 
2016,12,4,16,752 
2016,12,4,17,706 
2016,12,4,18,737 
2016,12,4,19,821 
2016,12,4,20,920 
2016,12,4,21,986 
2016,12,4,22,972 
2016,12,4,23,NaN 
2016,12,5,0,676 
2016,12,5,1,472 
2016,12,5,2,300 
2016,12,5,3,185 
2016,12,5,4,150 
2016,12,5,5,221 
2016,12,5,6,399 
2016,12,5,7,656 
2016,12,5,8,953 
2016,12,5,9,1234 
2016,12,5,10,1441 
2016,12,5,11,NaN 
2016,12,5,12,1510 
2016,12,5,13,1391 
2016,12,5,14,1218 
2016,12,5,15,1029 
2016,12,5,16,855 
2016,12,5,17,730 
2016,12,5,18,677 
2016,12,5,19,696 
2016,12,5,20,765 
2016,12,5,21,848 
2016,12,5,22,905 
2016,12,5,23,NaN 
2016,12,6,0,831 
2016,12,6,1,702 
2016,12,6,2,557 
2016,12,6,3,430 
2016,12,6,4,341 
2016,12,6,5,313 
2016,12,6,6,372 
2016,12,6,7,522 
2016,12,6,8,739 
2016,12,6,9,986 
2016,12,6,10,1216 
2016,12,6,11,NaN 
2016,12,6,12,1465 
2016,12,6,13,1446 
2016,12,6,14,1340 
2016,12,6,15,1178 
2016,12,6,16,991 
2016,12,6,17,809 
2016,12,6,18,669 
2016,12,6,19,599 
2016,12,6,20,604 
2016,12,6,21,666 
2016,12,6,22,754 
2016,12,6,23,NaN 
2016,12,7,0,883 
2016,12,7,1,873 
2016,12,7,2,807 
2016,12,7,3,712 
2016,12,7,4,611 
2016,12,7,5,521 
2016,12,7,6,473 
2016,12,7,7,497 
2016,12,7,8,602 
2016,12,7,9,771 
2016,12,7,10,974 
2016,12,7,11,NaN 
2016,12,7,12,1329 
2016,12,7,13,1415 
2016,12,7,14,1406 
2016,12,7,15,1304 
2016,12,7,16,1134 
2016,12,7,17,927 
2016,12,7,18,719 
2016,12,7,19,552 
2016,12,7,20,464 
2016,12,7,21,466 
2016,12,7,22,544 
2016,12,7,23,NaN 
2016,12,8,0,815 
2016,12,8,1,934 
2016,12,8,2,993 
2016,12,8,3,982 
2016,12,8,4,916 
2016,12,8,5,813 
2016,12,8,6,697 
2016,12,8,7,605 
2016,12,8,8,580 
2016,12,8,9,635 
2016,12,8,10,763 
2016,12,8,11,NaN 
2016,12,8,12,1134 
2016,12,8,13,1298 
2016,12,8,14,1394 
2016,12,8,15,1385 
2016,12,8,16,1267 
2016,12,8,17,1066 
2016,12,8,18,818 
2016,12,8,19,570 
2016,12,8,20,377 
2016,12,8,21,283 
2016,12,8,22,304 
2016,12,8,23,NaN 
2016,12,9,0,633 
2016,12,9,1,860 
2016,12,9,2,1058 
2016,12,9,3,1180 
2016,12,9,4,1206 
2016,12,9,5,1141 
2016,12,9,6,1007 
2016,12,9,7,839 
2016,12,9,8,691 
2016,12,9,9,612 
2016,12,9,10,626 
2016,12,9,11,NaN 
2016,12,9,12,917 
2016,12,9,13,1121 
2016,12,9,14,1299 
2016,12,9,15,1396 
2016,12,9,16,1370 
2016,12,9,17,1213 
2016,12,9,18,959 
2016,12,9,19,656 
2016,12,9,20,367 
2016,12,9,21,157 
2016,12,9,22,78 
2016,12,9,23,NaN 
2016,12,10,0,362 
2016,12,10,1,657 
2016,12,10,2,973 
2016,12,10,3,1242 
2016,12,10,4,1411 
2016,12,10,5,1447 
2016,12,10,6,1353 
2016,12,10,7,1163 
2016,12,10,8,930 
2016,12,10,9,724 
2016,12,10,10,600 
2016,12,10,11,NaN 
2016,12,10,12,715 
2016,12,10,13,917 
2016,12,10,14,1141 
2016,12,10,15,1326 
2016,12,10,16,1412 
2016,12,10,17,1348 
2016,12,10,18,1131 
2016,12,10,19,809 
2016,12,10,20,449 
2016,12,10,21,129 
2016,12,10,22,-77 
2016,12,10,23,NaN 
2016,12,11,0,44 
2016,12,11,1,353 
2016,12,11,2,742 
2016,12,11,3,1136 
2016,12,11,4,1462 
2016,12,11,5,1654 
2016,12,11,6,1669 
2016,12,11,7,1519 
2016,12,11,8,1259 
2016,12,11,9,963 
2016,12,11,10,709 
2016,12,11,11,NaN 
2016,12,11,12,570 
2016,12,11,13,718 
2016,12,11,14,946 
2016,12,11,15,1184 
2016,12,11,16,1367 
2016,12,11,17,1427 
2016,12,11,18,1306 
2016,12,11,19,1015 
2016,12,11,20,625 
2016,12,11,21,223 
2016,12,11,22,-107 
2016,12,11,23,NaN 
2016,12,12,0,-247 
2016,12,12,1,2 
2016,12,12,2,403 
2016,12,12,3,871 
2016,12,12,4,1326 
2016,12,12,5,1687 
2016,12,12,6,1869 
2016,12,12,7,1834 
2016,12,12,8,1615 
2016,12,12,9,1289 
2016,12,12,10,945 
2016,12,12,11,NaN 
2016,12,12,12,528 
2016,12,12,13,565 
2016,12,12,14,745 
2016,12,12,15,993 
2016,12,12,16,1236 
2016,12,12,17,1408 
2016,12,12,18,1424 
2016,12,12,19,1234 
2016,12,12,20,872 
2016,12,12,21,433 
2016,12,12,22,14 
2016,12,12,23,NaN 
2016,12,13,0,-421 
2016,12,13,1,-305 
2016,12,13,2,29 
2016,12,13,3,503 
2016,12,13,4,1026 
2016,12,13,5,1517 
2016,12,13,6,1880 
2016,12,13,7,2021 
2016,12,13,8,1918 
2016,12,13,9,1634 
2016,12,13,10,1263 
2016,12,13,11,NaN 
2016,12,13,12,621 
2016,12,13,13,511 
2016,12,13,14,584 
2016,12,13,15,788 
2016,12,13,16,1043 
2016,12,13,17,1283 
2016,12,13,18,1429 
2016,12,13,19,1389 
2016,12,13,20,1130 
2016,12,13,21,718 
2016,12,13,22,264 
2016,12,13,23,NaN 
2016,12,14,0,-411 
2016,12,14,1,-466 
2016,12,14,2,-276 
2016,12,14,3,119 
2016,12,14,4,634 
2016,12,14,5,1186 
2016,12,14,6,1682 
2016,12,14,7,2010 
2016,12,14,8,2085 
2016,12,14,9,1916 
2016,12,14,10,1589 
2016,12,14,11,NaN 
2016,12,14,12,839 
2016,12,14,13,592 
2016,12,14,14,519 
2016,12,14,15,619 
2016,12,14,16,831 
2016,12,14,17,1083 
2016,12,14,18,1308 
2016,12,14,19,1414 
2016,12,14,20,1312 
2016,12,14,21,1004 
2016,12,14,22,580 
2016,12,14,23,NaN 
2016,12,15,0,-215 
2016,12,15,1,-424 
2016,12,15,2,-412 
2016,12,15,3,-170 
2016,12,15,4,255 
2016,12,15,5,784 
2016,12,15,6,1332 
2016,12,15,7,1794 
2016,12,15,8,2055 
2016,12,15,9,2057 
2016,12,15,10,1842 
2016,12,15,11,NaN 
2016,12,15,12,1125 
2016,12,15,13,795 
2016,12,15,14,587 
2016,12,15,15,546 
2016,12,15,16,656 
2016,12,15,17,863 
2016,12,15,18,1102 
2016,12,15,19,1297 
2016,12,15,20,1350 
2016,12,15,21,1200 
2016,12,15,22,878 
2016,12,15,23,NaN 
2016,12,16,0,103 
2016,12,16,1,-195 
2016,12,16,2,-338 
2016,12,16,3,-274 
2016,12,16,4,-5 
2016,12,16,5,422 
2016,12,16,6,936 
2016,12,16,7,1444 
2016,12,16,8,1835 
2016,12,16,9,2013 
2016,12,16,10,1956 
2016,12,16,11,NaN 
2016,12,16,12,1398 
2016,12,16,13,1057 
2016,12,16,14,771 
2016,12,16,15,602 
2016,12,16,16,578 
2016,12,16,17,684 
2016,12,16,18,877 
2016,12,16,19,1091 
2016,12,16,20,1242 
2016,12,16,21,1246 
2016,12,16,22,1075 
2016,12,16,23,NaN 
2016,12,17,0,448 
2016,12,17,1,139 
2016,12,17,2,-89 
2016,12,17,3,-171 
2016,12,17,4,-75 
2016,12,17,5,195 
2016,12,17,6,601 
2016,12,17,7,1070 
2016,12,17,8,1503 
2016,12,17,9,1801 
2016,12,17,10,1902 
2016,12,17,11,NaN 
2016,12,17,12,1587 
2016,12,17,13,1298 
2016,12,17,14,1003 
2016,12,17,15,762 
2016,12,17,16,620 
2016,12,17,17,600 
2016,12,17,18,696 
2016,12,17,19,868 
2016,12,17,20,1046 
2016,12,17,21,1151 
2016,12,17,22,1125 
2016,12,17,23,NaN 
2016,12,18,0,736 
2016,12,18,1,480 
2016,12,18,2,246 
2016,12,18,3,86 
2016,12,18,4,47 
2016,12,18,5,154 
2016,12,18,6,406 
2016,12,18,7,769 
2016,12,18,8,1165 
2016,12,18,9,1503 
2016,12,18,10,1709 
2016,12,18,11,NaN 
2016,12,18,12,1654 
2016,12,18,13,1455 
2016,12,18,14,1208 
2016,12,18,15,960 
2016,12,18,16,754 
2016,12,18,17,627 
2016,12,18,18,605 
2016,12,18,19,688 
2016,12,18,20,833 
2016,12,18,21,973 
2016,12,18,22,1047 
2016,12,18,23,NaN 
2016,12,19,0,915 
2016,12,19,1,753 
2016,12,19,2,573 
2016,12,19,3,408 
2016,12,19,4,300 
2016,12,19,5,284 
2016,12,19,6,383 
2016,12,19,7,601 
2016,12,19,8,902 
2016,12,19,9,1210 
2016,12,19,10,1451 
2016,12,19,11,NaN 
2016,12,19,12,1600 
2016,12,19,13,1507 
2016,12,19,14,1338 
2016,12,19,15,1129 
2016,12,19,16,916 
2016,12,19,17,732 
2016,12,19,18,612 
2016,12,19,19,587 
2016,12,19,20,657 
2016,12,19,21,778 
2016,12,19,22,894 
2016,12,19,23,NaN 
2016,12,20,0,973 
2016,12,20,1,924 
2016,12,20,2,831 
2016,12,20,3,715 
2016,12,20,4,601 
2016,12,20,5,522 
2016,12,20,6,508 
2016,12,20,7,583 
2016,12,20,8,754 
2016,12,20,9,983 
2016,12,20,10,1205 
2016,12,20,11,NaN 
2016,12,20,12,1462 
2016,12,20,13,1465 
2016,12,20,14,1383 
2016,12,20,15,1237 
2016,12,20,16,1054 
2016,12,20,17,860 
2016,12,20,18,685 
2016,12,20,19,568 
2016,12,20,20,542 
2016,12,20,21,605 
2016,12,20,22,717 
2016,12,20,23,NaN 
2016,12,21,0,931 
2016,12,21,1,987 
2016,12,21,2,995 
2016,12,21,3,958 
2016,12,21,4,885 
2016,12,21,5,797 
2016,12,21,6,723 
2016,12,21,7,692 
2016,12,21,8,732 
2016,12,21,9,851 
2016,12,21,10,1014 
2016,12,21,11,NaN 
2016,12,21,12,1294 
2016,12,21,13,1362 
2016,12,21,14,1359 
2016,12,21,15,1283 
2016,12,21,16,1147 
2016,12,21,17,972 
2016,12,21,18,781 
2016,12,21,19,608 
2016,12,21,20,495 
2016,12,21,21,474 
2016,12,21,22,545 
2016,12,21,23,NaN 
2016,12,22,0,821 
2016,12,22,1,959 
2016,12,22,2,1063 
2016,12,22,3,1117 
2016,12,22,4,1113 
2016,12,22,5,1057 
2016,12,22,6,968 
2016,12,22,7,877 
2016,12,22,8,816 
2016,12,22,9,818 
2016,12,22,10,893 
2016,12,22,11,NaN 
2016,12,22,12,1137 
2016,12,22,13,1237 
2016,12,22,14,1294 
2016,12,22,15,1284 
2016,12,22,16,1202 
2016,12,22,17,1059 
2016,12,22,18,873 
2016,12,22,19,674 
2016,12,22,20,500 
2016,12,22,21,396 
2016,12,22,22,396 
2016,12,22,23,NaN 
2016,12,23,0,670 
2016,12,23,1,863 
2016,12,23,2,1046 
2016,12,23,3,1189 
2016,12,23,4,1269 
2016,12,23,5,1272 
2016,12,23,6,1203 
2016,12,23,7,1089 
2016,12,23,8,967 
2016,12,23,9,874 
2016,12,23,10,847 
2016,12,23,11,NaN 
2016,12,23,12,1004 
2016,12,23,13,1118 
2016,12,23,14,1211 
2016,12,23,15,1257 
2016,12,23,16,1231 
2016,12,23,17,1128 
2016,12,23,18,959 
2016,12,23,19,750 
2016,12,23,20,539 
2016,12,23,21,369 
2016,12,23,22,289 
2016,12,23,23,NaN 
2016,12,24,0,492 
2016,12,24,1,718 
2016,12,24,2,960 
2016,12,24,3,1181 
2016,12,24,4,1347 
2016,12,24,5,1427 
2016,12,24,6,1406 
2016,12,24,7,1300 
2016,12,24,8,1147 
2016,12,24,9,990 
2016,12,24,10,873 
2016,12,24,11,NaN 
2016,12,24,12,898 
2016,12,24,13,1010 
2016,12,24,14,1126 
2016,12,24,15,1213 
2016,12,24,16,1240 
2016,12,24,17,1184 
2016,12,24,18,1042 
2016,12,24,19,835 
2016,12,24,20,599 
2016,12,24,21,381 
2016,12,24,22,232 
2016,12,24,23,NaN 
2016,12,25,0,311 
2016,12,25,1,538 
2016,12,25,2,820 
2016,12,25,3,1103 
2016,12,25,4,1348 
2016,12,25,5,1512 
2016,12,25,6,1561 
2016,12,25,7,1490 
2016,12,25,8,1332 
2016,12,25,9,1137 
2016,12,25,10,955 
2016,12,25,11,NaN 
2016,12,25,12,826 
2016,12,25,13,911 
2016,12,25,14,1038 
2016,12,25,15,1157 
2016,12,25,16,1231 
2016,12,25,17,1228 
2016,12,25,18,1123 
2016,12,25,19,927 
2016,12,25,20,678 
2016,12,25,21,424 
2016,12,25,22,218 
2016,12,25,23,NaN 
2016,12,26,0,155 
2016,12,26,1,348 
2016,12,26,2,643 
2016,12,26,3,972 
2016,12,26,4,1283 
2016,12,26,5,1528 
2016,12,26,6,1658 
2016,12,26,7,1645 
2016,12,26,8,1507 
2016,12,26,9,1296 
2016,12,26,10,1070 
2016,12,26,11,NaN 
2016,12,26,12,797 
2016,12,26,13,829 
2016,12,26,14,948 
2016,12,26,15,1088 
2016,12,26,16,1203 
2016,12,26,17,1252 
2016,12,26,18,1198 
2016,12,26,19,1027 
2016,12,26,20,774 
2016,12,26,21,493 
2016,12,26,22,240 
2016,12,26,23,NaN 
2016,12,27,0,40 
2016,12,27,1,173 
2016,12,27,2,448 
2016,12,27,3,799 
2016,12,27,4,1163 
2016,12,27,5,1482 
2016,12,27,6,1696 
2016,12,27,7,1757 
2016,12,27,8,1662 
2016,12,27,9,1457 
2016,12,27,10,1204 
2016,12,27,11,NaN 
2016,12,27,12,812 
2016,12,27,13,777 
2016,12,27,14,860 
2016,12,27,15,1006 
2016,12,27,16,1152 
2016,12,27,17,1253 
2016,12,27,18,1258 
2016,12,27,19,1132 
2016,12,27,20,889 
2016,12,27,21,590 
2016,12,27,22,298 
2016,12,27,23,NaN 
2016,12,28,0,-33 
2016,12,28,1,30 
2016,12,28,2,257 
2016,12,28,3,602 
2016,12,28,4,996 
2016,12,28,5,1376 
2016,12,28,6,1674 
2016,12,28,7,1821 
2016,12,28,8,1788 
2016,12,28,9,1610 
2016,12,28,10,1351 
2016,12,28,11,NaN 
2016,12,28,12,862 
2016,12,28,13,759 
2016,12,28,14,789 
2016,12,28,15,916 
2016,12,28,16,1079 
2016,12,28,17,1223 
2016,12,28,18,1293 
2016,12,28,19,1232 
2016,12,28,20,1023 
2016,12,28,21,718 
2016,12,28,22,396 
2016,12,28,23,NaN 
2016,12,29,0,-57 
2016,12,29,1,-73 
2016,12,29,2,88 
2016,12,29,3,397 
2016,12,29,4,794 
2016,12,29,5,1215 
2016,12,29,6,1587 
2016,12,29,7,1828 
2016,12,29,8,1879 
2016,12,29,9,1749 
2016,12,29,10,1503 
2016,12,29,11,NaN 
2016,12,29,12,948 
2016,12,29,13,776 
2016,12,29,14,740 
2016,12,29,15,827 
2016,12,29,16,985 
2016,12,29,17,1156 
2016,12,29,18,1286 
2016,12,29,19,1306 
2016,12,29,20,1164 
2016,12,29,21,881 
2016,12,29,22,542 
2016,12,29,23,NaN 
2016,12,30,0,-15 
2016,12,30,1,-119 
2016,12,30,2,-43 
2016,12,30,3,205 
2016,12,30,4,575 
2016,12,30,5,1005 
2016,12,30,6,1429 
2016,12,30,7,1761 
2016,12,30,8,1914 
2016,12,30,9,1861 
2016,12,30,10,1651 
2016,12,30,11,NaN 
2016,12,30,12,1070 
2016,12,30,13,836 
2016,12,30,14,724 
2016,12,30,15,750 
2016,12,30,16,878 
2016,12,30,17,1053 
2016,12,30,18,1224 
2016,12,30,19,1325 
2016,12,30,20,1280 
2016,12,30,21,1063 
2016,12,30,22,736 
2016,12,30,23,NaN 
2016,12,31,0,107 
2016,12,31,1,-78 
2016,12,31,2,-104 
2016,12,31,3,55 
2016,12,31,4,365 
2016,12,31,5,769 
2016,12,31,6,1210 
2016,12,31,7,1607 
2016,12,31,8,1866 
2016,12,31,9,1919 
2016,12,31,10,1778 
2016,12,31,11,NaN 
2016,12,31,12,1220 
2016,12,31,13,944 
2016,12,31,14,756 
2016,12,31,15,702 
2016,12,31,16,773 
2016,12,31,17,925 
2016,12,31,18,1109 
2016,12,31,19,1268 
2016,12,31,20,1324 
2016,12,31,21,1216 
2016,12,31,22,NaN 
2016,12,31,23,NaN 
